time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-09-19T05:52:11.000Z,60.1585,-153.3907,146.7,2.3,ml,43,32.3999974080002,,0.57,ak,ak13999627,2016-09-23T04:14:30.315Z,"51km SW of Redoubt Volcano, Alaska",earthquake,0.4,0.5,,,reviewed,ak,ak
2016-09-19T05:46:14.000Z,51.5126,-177.6416,42.8,2,ml,9,259.199979264002,,0.19,ak,ak13999621,2016-09-23T04:14:03.568Z,"53km SE of Tanaga Volcano, Alaska",earthquake,1.3,0.8,,,reviewed,ak,ak
2016-09-19T05:41:50.470Z,37.7798333,-122.1958333,12.15,1.22,md,47,51,0.06156,0.06,nc,nc72698791,2016-09-21T17:57:57.820Z,"4km ENE of Alameda, California",earthquake,0.14,0.37,0.134,34,reviewed,nc,nc
2016-09-19T05:40:57.630Z,37.7778333,-122.1985,11.62,1.52,md,63,31,0.05866,0.08,nc,nc72698781,2016-09-21T18:01:03.434Z,"4km ENE of Alameda, California",earthquake,0.13,0.33,0.182,46,reviewed,nc,nc
2016-09-19T05:40:21.000Z,63.6837,-149.3414,111.8,2.1,ml,,,,0.38,ak,ak13999615,2016-09-23T04:14:29.553Z,"26km SW of Healy, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-09-19T05:35:38.000Z,62.7035,-149.6004,4.5,1.3,ml,,,,0.64,ak,ak13999611,2016-09-23T04:14:31.664Z,"49km NNE of Talkeetna, Alaska",earthquake,0.3,0.7,,,reviewed,ak,ak
2016-09-19T05:28:35.000Z,59.9072,-139.5269,0,1.5,ml,,,,0.5,ak,ak13999610,2016-09-23T04:14:30.989Z,"41km NNE of Yakutat, Alaska",earthquake,0.3,,,,reviewed,ak,ak
2016-09-19T05:24:03.440Z,40.2386667,-124.2755,20.72,1.5,md,13,224,0.01947,0.13,nc,nc72698771,2016-09-22T00:06:02.450Z,"32km SSW of Rio Dell, California",earthquake,1.36,0.79,0.152,7,reviewed,nc,nc
2016-09-19T05:21:05.000Z,55.2264,-159.3453,13.2,1.8,ml,7,172.799986176001,,0.84,ak,ak14016543,2016-09-23T04:13:43.817Z,"50km NNE of Chernabura Island, Alaska",earthquake,1.3,1.9,,,reviewed,ak,ak
2016-09-19T05:20:32.000Z,61.9775,-150.9263,8.4,1.3,ml,,,,0.72,ak,ak13999605,2016-09-23T04:14:33.386Z,"53km WNW of Willow, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-09-19T04:51:28.810Z,46.8406667,-121.7298333,0.16,1.18,ml,6,207,0.005473,0.05,uw,uw61210381,2016-09-19T16:50:34.500Z,"26km N of Packwood, Washington",earthquake,0.48,0.92,0.07,5,reviewed,uw,uw
2016-09-19T04:50:33.370Z,36.427,-96.9117,6.93,2.4,mb_lg,,61,0.009,0.2,us,us10006qs8,2016-09-19T14:58:11.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.8,1,0.132,15,reviewed,us,us
2016-09-19T04:47:17.000Z,60.3131,-151.0334,66.2,1.6,ml,,,,0.34,ak,ak13999479,2016-09-23T04:14:32.460Z,"16km ESE of Cohoe, Alaska",earthquake,0.8,1.3,,,reviewed,ak,ak
2016-09-19T04:42:22.790Z,19.2243328,-155.4440002,39.95,2.14,md,36,121,0.04585,0.18,hv,hv61417766,2016-09-19T04:45:29.550Z,"4km ENE of Pahala, Hawaii",earthquake,0.63,0.78,0.09,12,automatic,hv,hv
2016-09-19T04:31:22.830Z,38.5963333,-119.8066667,-0.27,2.2,md,11,313,0.8075,0.06,nc,nc72698766,2016-09-21T20:41:36.848Z,"32km S of Gardnerville Ranchos, Nevada",earthquake,1.46,5.38,0.197,7,reviewed,nc,nc
2016-09-19T04:18:21.900Z,36.0323333,-120.6021667,2.79,1.01,md,39,64,0.03672,0.09,nc,nc72698756,2016-09-21T01:18:22.839Z,"24km WSW of Coalinga, California",earthquake,0.29,0.55,0.276,19,reviewed,nc,nc
2016-09-19T04:16:31.200Z,35.8527,-97.2379,5.573,2.9,ml,,28,,0.28,us,us10006qs6,2016-09-22T02:55:26.821Z,"10km S of Langston, Oklahoma",earthquake,1.2,2,,,reviewed,tul,tul
2016-09-19T04:06:29.000Z,63.03,-151.5615,13.1,1,ml,8,82.7999933760005,,0.61,ak,ak14016538,2016-09-23T04:13:41.865Z,"108km NW of Talkeetna, Alaska",earthquake,0.6,1,,,reviewed,ak,ak
2016-09-19T03:59:45.700Z,38.1744,20.3627,10,4.7,mb,,90,1.589,1.43,us,us10006qs3,2016-09-21T19:30:15.610Z,"6km WSW of Lixourion, Greece",earthquake,6.5,1.9,0.066,70,reviewed,us,us
2016-09-19T03:59:16.220Z,38.8083333,-122.7731667,0.97,1.23,md,33,46,0.007661,0.05,nc,nc72698751,2016-09-21T01:13:02.909Z,"3km NNW of The Geysers, California",earthquake,0.15,0.25,0.143,9,reviewed,nc,nc
2016-09-19T03:38:43.260Z,38.9526667,-123.3793333,1.61,2.41,md,41,63,0.1336,0.08,nc,nc72698746,2016-09-22T17:09:23.371Z,"6km S of Boonville, California",earthquake,0.13,0.97,0.166,35,reviewed,nc,nc
2016-09-19T03:32:16.380Z,38.7883333,-122.7253333,1.91,1.47,md,30,46,0.007941,0.08,nc,nc72698741,2016-09-21T01:04:02.886Z,"2km ENE of The Geysers, California",earthquake,0.22,0.33,0.207,9,reviewed,nc,nc
2016-09-19T03:24:40.890Z,39.007,-99.589,3.08,3.2,mb_lg,,36,0.224,0.76,us,us10006qs0,2016-09-20T20:52:28.053Z,"8km NNW of Ellis, Kansas",earthquake,3.9,8,0.048,114,reviewed,us,us
2016-09-19T03:18:52.000Z,57.686,-155.8737,91,2,ml,14,118.799990496001,,0.41,ak,ak14016537,2016-09-23T04:13:41.197Z,"114km W of Larsen Bay, Alaska",earthquake,0.9,0.6,,,reviewed,ak,ak
2016-09-19T02:58:47.000Z,59.9219,-152.5255,82.1,1.4,ml,11,111.599991072001,,0.29,ak,ak14016536,2016-09-23T04:13:40.497Z,"42km WNW of Anchor Point, Alaska",earthquake,1,0.5,,,reviewed,ak,ak
2016-09-19T02:54:50.310Z,33.049,-115.5661667,8.06,1.58,ml,37,58,0.01702,0.24,ci,ci37694560,2016-09-19T20:19:36.650Z,"5km ENE of Westmorland, CA",earthquake,0.25,0.51,0.192,30,reviewed,ci,ci
2016-09-19T02:43:10.250Z,2.2464,98.8036,33.6,4.5,mb,,102,0.46,0.98,us,us10006qrt,2016-09-19T03:15:00.040Z,"21km ENE of Onan Ganjang, Indonesia",earthquake,8.1,6.7,0.09,36,reviewed,us,us
2016-09-19T02:37:55.300Z,36.2852,-97.5105,6.379,2.5,ml,,27,,0.2,us,us10006qrr,2016-09-20T22:12:57.040Z,"19km W of Perry, Oklahoma",earthquake,1,3.2,,,reviewed,tul,tul
2016-09-19T02:26:24.390Z,19.2040005,-155.4561615,38.05,2.14,md,36,117,0.04866,0.17,hv,hv61417626,2016-09-19T02:29:37.440Z,"2km E of Pahala, Hawaii",earthquake,0.57,0.89,0.08,6,automatic,hv,hv
2016-09-19T02:02:13.620Z,-23.1063,-70.6325,26.04,4.3,mwr,,137,0.889,1.31,us,us10006qrp,2016-09-19T11:35:12.217Z,"64km NNW of Antofagasta, Chile",earthquake,3.3,5.1,0.047,44,reviewed,us,us
2016-09-19T01:36:02.000Z,61.7758,-150.286,56.1,1.4,ml,,,,0.39,ak,ak13999228,2016-09-23T04:14:34.962Z,"13km WNW of Willow, Alaska",earthquake,0.6,0.5,,,reviewed,ak,ak
2016-09-19T01:20:13.230Z,33.894,-116.9148333,17.49,1.06,ml,16,217,0.1148,0.27,ci,ci37694520,2016-09-19T18:39:06.037Z,"5km SW of Banning, CA",earthquake,1.01,1.17,0.126,16,reviewed,ci,ci
2016-09-19T01:20:10.800Z,33.8881667,-116.9083333,13.57,1.01,ml,21,68,0.06862,0.15,ci,ci37694528,2016-09-19T18:39:22.482Z,"5km SW of Banning, CA",earthquake,0.38,0.79,0.104,27,reviewed,ci,ci
2016-09-19T01:16:42.000Z,63.1044,-150.6914,118.6,1.4,ml,,,,0.24,ak,ak13999226,2016-09-23T04:14:34.315Z,"91km NNW of Talkeetna, Alaska",earthquake,0.7,0.9,,,reviewed,ak,ak
2016-09-19T01:13:05.790Z,37.5215,-118.8728333,4.15,1.79,md,37,104,0.07673,0.06,nc,nc72698726,2016-09-21T00:52:01.851Z,"16km SSE of Mammoth Lakes, California",earthquake,0.19,0.65,0.384,35,reviewed,nc,nc
2016-09-19T00:30:19.509Z,37.1461,-115.1853,14.7,2.8,ml,28,74.81,0.282,0.231,nn,nn00560595,2016-09-19T01:06:44.040Z,"24km S of Alamo, Nevada",earthquake,,6.8,0.33,19,reviewed,nn,nn
2016-09-18T23:52:57.400Z,40.7828333,-122.1755,18.12,1.82,md,19,55,0.2227,0.09,nc,nc72698706,2016-09-21T00:25:02.983Z,"16km NNE of Bella Vista, California",earthquake,0.37,0.92,0.207,19,reviewed,nc,nc
2016-09-18T23:24:46.060Z,38.7823334,-122.7253342,1.51,1.01,md,12,90,0.008948,0.03,nc,nc72698686,2016-09-18T23:26:22.781Z,"2km ENE of The Geysers, California",earthquake,0.37,0.5,0.06,4,automatic,nc,nc
2016-09-18T23:23:41.000Z,63.7455,-149.4486,115.4,1.3,ml,,,,0.39,ak,ak13998988,2016-09-22T22:34:00.043Z,"26km WSW of Healy, Alaska",earthquake,0.5,0.5,,,reviewed,ak,ak
2016-09-18T23:18:09.880Z,33.9916667,-116.3911667,8.64,2.44,ml,88,36,0.05292,0.17,ci,ci37694480,2016-09-19T20:53:41.650Z,"11km ENE of Desert Hot Springs, CA",earthquake,0.11,0.35,0.168,134,reviewed,ci,ci
2016-09-18T23:12:34.000Z,64.9885,-147.348,0,1.1,ml,,,,0.55,ak,ak13998985,2016-09-22T22:33:59.414Z,"22km NNE of Badger, Alaska",earthquake,0.3,,,,reviewed,ak,ak
2016-09-18T23:06:02.400Z,17.906,-65.4421,6,2.4,Md,5,244.8,0.2173923,0.17,pr,pr16262019,2016-09-19T00:15:08.609Z,"21km S of Esperanza, Puerto Rico",earthquake,0.8,1.5,0,5,reviewed,pr,pr
2016-09-18T23:02:28.000Z,64.306,-149.8024,9.7,1.7,ml,,,,0.54,ak,ak13998981,2016-09-22T22:34:03.264Z,"44km SW of North Nenana, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-09-18T23:00:38.000Z,66.1064,-151.245,8.7,1.9,ml,,,,0.75,ak,ak13998979,2016-09-22T22:34:01.382Z,"79km SE of New Allakaket, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-09-18T22:54:46.100Z,19.6203,-67.1225,32,3.1,Md,8,266.4,1.14535199,0.43,pr,pr16262018,2016-09-19T00:13:48.343Z,"124km N of Isabela, Puerto Rico",earthquake,2.7,28.8,0,5,reviewed,pr,pr
2016-09-18T22:49:53.000Z,60.1813,-141.4239,0,1.4,ml,,,,0.25,ak,ak13998975,2016-09-22T22:34:05.122Z,"57km ENE of Cape Yakataga, Alaska",earthquake,0.5,,,,reviewed,ak,ak
2016-09-18T22:49:09.000Z,60.1711,-141.4334,0,1,ml,,,,0.24,ak,ak13998976,2016-09-22T22:34:05.954Z,"56km ENE of Cape Yakataga, Alaska",earthquake,0.5,,,,reviewed,ak,ak
2016-09-18T22:40:21.607Z,38.5904,-118.4847,11.6,1.3,ml,16,61.29,0.048,0.0877,nn,nn00560579,2016-09-18T22:55:17.535Z,"14km ENE of Hawthorne, Nevada",earthquake,,1,0.33,5,reviewed,nn,nn
2016-09-18T22:39:17.496Z,39.0015,-115.4266,0,1.3,ml,5,259.03,0.665,0.2156,nn,nn00560587,2016-09-19T00:27:54.886Z,"29km N of Currant, Nevada",earthquake,,0,0.36,4,reviewed,nn,nn
2016-09-18T22:32:02.390Z,32.9535,-115.5383333,9.95,1.45,ml,22,75,0.05519,0.23,ci,ci37694456,2016-09-19T20:40:33.568Z,"3km SSW of Brawley, CA",earthquake,0.31,0.7,0.205,20,reviewed,ci,ci
2016-09-18T22:11:42.602Z,41.9031,-119.6392,9.8,1.3,ml,4,216.03,0.126,0.1355,nn,nn00560583,2016-09-18T23:17:07.090Z,"66km ESE of Lakeview, Oregon",earthquake,,3,0.47,2,reviewed,nn,nn
2016-09-18T22:03:22.490Z,36.4239,-96.916,5.94,2.1,ml,,50,0.014,0.19,us,us10006qqk,2016-09-19T20:15:50.409Z,"13km NW of Pawnee, Oklahoma",earthquake,1.1,1.3,0.063,33,reviewed,us,us
2016-09-18T21:57:22.810Z,46.789,-112.0051667,7.11,1.58,ml,14,169,0.143,0.14,mb,mb80173279,2016-09-19T14:18:59.770Z,"7km NNE of Helena Valley Northwest, Montana",earthquake,0.55,1.34,0.097,2,reviewed,mb,mb
2016-09-18T21:52:01.630Z,38.7971649,-122.7641678,-0.54,1.19,md,17,76,0.01898,0.03,nc,nc72698661,2016-09-18T22:07:02.680Z,"2km NNW of The Geysers, California",earthquake,0.19,0.68,0.11,4,automatic,nc,nc
2016-09-18T21:49:22.800Z,19.8418,-63.9126,45,2.6,Md,4,338.4,1.70769736,0.37,pr,pr16262017,2016-09-19T00:12:23.089Z,"174km NNE of Road Town, British Virgin Islands",earthquake,6.7,31.6,0,3,reviewed,pr,pr
2016-09-18T21:42:33.000Z,64.3936,-152.5738,11,1.7,ml,,,,0.64,ak,ak13998973,2016-09-22T22:34:08.032Z,"89km SSW of Tanana, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-09-18T21:30:52.520Z,36.3972,-96.7949,5.35,2.7,mb_lg,,49,0.024,0.43,us,us10006qqb,2016-09-18T21:42:12.040Z,"6km N of Pawnee, Oklahoma",earthquake,1.1,2.9,0.082,39,reviewed,us,us
2016-09-18T21:21:18.000Z,61.5995,-150.9724,63.7,2.1,ml,,,,0.48,ak,ak13998967,2016-09-22T22:34:07.327Z,"52km WSW of Willow, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-09-18T21:18:57.890Z,33.9868333,-116.316,8.98,1.04,ml,33,53,0.08979,0.2,ci,ci37694440,2016-09-19T13:35:00.730Z,"16km S of Joshua Tree, CA",earthquake,0.3,0.74,0.217,26,reviewed,ci,ci
2016-09-18T20:53:46.620Z,36.3912,-96.8142,6.79,1.5,ml,,113,0.023,0.23,us,us10006qq4,2016-09-20T02:46:16.040Z,"5km N of Pawnee, Oklahoma",earthquake,1,8.9,0.085,18,reviewed,us,us
2016-09-18T20:52:48.000Z,66.8359,-156.8554,22.3,2.4,ml,,,,0.39,ak,ak14015004,2016-09-22T22:33:50.299Z,"8km S of Kobuk, Alaska",earthquake,1.4,1.5,,,reviewed,ak,ak
2016-09-18T20:46:26.020Z,19.1989994,-155.4938354,35.76,1.79,md,25,209,0.04936,0.18,hv,hv61417336,2016-09-18T20:49:40.860Z,"1km WSW of Pahala, Hawaii",earthquake,0.85,1.44,0.14,4,automatic,hv,hv
2016-09-18T20:25:18.000Z,66.4853,-147.402,17.3,2.7,ml,,,,0.71,ak,ak13998953,2016-09-22T22:34:10.781Z,"95km W of Fort Yukon, Alaska",earthquake,0.2,0.1,,,reviewed,ak,ak
2016-09-18T20:25:10.000Z,59.3751,-152.8541,74,1.9,ml,,,,0.45,ak,ak13998952,2016-09-22T22:34:08.970Z,"73km SW of Anchor Point, Alaska",earthquake,0.3,0.4,,,reviewed,ak,ak
2016-09-18T20:14:39.410Z,37.2075,-97.8681667,3.48,2,ml,14,99,0.01282,0.03,ismpkansas,ismpkansas70207678,2016-09-20T01:21:57.520Z,"15km ENE of Anthony, Kansas",earthquake,0.18,0.49,0.082,16,reviewed,ismp,ismp
2016-09-18T20:12:46.910Z,38.8143333,-122.8143333,2.74,1.09,md,40,79,0.009641,0.05,nc,nc72698646,2016-09-20T23:45:00.044Z,"6km NW of The Geysers, California",earthquake,0.19,0.31,0.095,13,reviewed,nc,nc
2016-09-18T20:12:14.000Z,54.7521,-162.6278,91.2,2.4,ml,,,,0.43,ak,ak14015001,2016-09-22T22:33:52.489Z,"48km S of Cold Bay, Alaska",earthquake,2.7,1.4,,,reviewed,ak,ak
2016-09-18T20:11:10.200Z,19.2436,-67.7713,30,2.9,Md,6,338.4,0.99263839,0.62,pr,pr16262020,2016-09-19T01:13:05.040Z,"99km NE of Punta Cana, Dominican Republic",earthquake,7.4,38.5,0,5,reviewed,pr,pr
2016-09-18T20:07:00.000Z,52.7707,-168.5825,43.2,2.1,ml,,,,0.28,ak,ak14015000,2016-09-22T22:33:51.707Z,"26km SE of Nikolski, Alaska",earthquake,3.2,3.5,,,reviewed,ak,ak
2016-09-18T20:01:18.000Z,62.3452,-149.934,6,1.8,ml,,,,0.71,ak,ak13998949,2016-09-22T22:34:12.493Z,"9km ENE of Talkeetna, Alaska",earthquake,0.2,0.1,,,reviewed,ak,ak
2016-09-18T19:53:58.000Z,63.117,-144.6624,12.9,1.5,ml,,,,0.79,ak,ak13998947,2016-09-22T22:34:11.784Z,"87km WSW of Tok, Alaska",earthquake,0.1,0.1,,,reviewed,ak,ak
2016-09-18T19:51:53.000Z,62.6227,-151.3154,2.2,1.2,ml,,,,0.58,ak,ak13998945,2016-09-22T22:34:14.291Z,"70km WNW of Talkeetna, Alaska",earthquake,0.3,0.4,,,reviewed,ak,ak
2016-09-18T19:50:09.100Z,18.9209,-65.2484,28,2.3,Md,3,298.8,0.61085439,0.07,pr,pr16262016,2016-09-19T00:11:21.796Z,"68km N of Culebra, Puerto Rico",earthquake,1.4,7.2,0,2,reviewed,pr,pr
2016-09-18T19:47:11.000Z,57.1094,-157.7198,14.7,2.6,ml,,,,0.68,ak,ak14014996,2016-09-22T22:33:53.762Z,"114km NNE of Chignik Lake, Alaska",earthquake,1.5,0.4,,,reviewed,ak,ak
2016-09-18T19:44:54.000Z,58.9805,-137.9437,9.9,1.6,ml,,,,0.77,ak,ak13998944,2016-09-22T22:34:13.201Z,"119km ESE of Yakutat, Alaska",earthquake,0.5,0.6,,,reviewed,ak,ak
2016-09-18T19:41:54.880Z,36.0918333,-89.7773333,10.26,2.02,md,29,58,0.06717,0.06,nm,nm60133812,2016-09-19T15:58:05.760Z,"4km E of Steele, Missouri",earthquake,0.18,0.36,0.177,13,reviewed,nm,nm
2016-09-18T19:30:22.000Z,55.6683,-159.2114,72.7,2.7,ml,,,,0.67,ak,ak14014994,2016-09-22T22:33:53.147Z,"71km SSW of Chignik Lake, Alaska",earthquake,1.1,1.1,,,reviewed,ak,ak
2016-09-18T19:19:02.000Z,62.9756,-150.4869,100.1,1.2,ml,,,,0.2,ak,ak14014993,2016-09-22T22:33:56.063Z,"75km NNW of Talkeetna, Alaska",earthquake,0.5,0.5,,,reviewed,ak,ak
2016-09-18T19:09:23.913Z,37.8569,-118.0729,0.9,1.1,ml,13,142.86,0.206,0.1562,nn,nn00560558,2016-09-18T19:23:09.630Z,"60km NNE of Dixon Lane-Meadow Creek, California",earthquake,,3.9,0.21,4,reviewed,nn,nn
2016-09-18T18:59:55.000Z,60.1328,-141.5167,0,1.5,ml,,,,0.35,ak,ak13998943,2016-09-22T22:34:15.854Z,"51km E of Cape Yakataga, Alaska",earthquake,0.6,,,,reviewed,ak,ak
2016-09-18T18:51:23.410Z,36.0128333,-117.8126667,1.2,1.15,ml,26,52,0.03044,0.11,ci,ci37694376,2016-09-19T20:30:52.260Z,"12km NE of Little Lake, CA",earthquake,0.12,0.16,0.266,17,reviewed,ci,ci
2016-09-18T18:40:30.000Z,61.833,-150.2334,10.5,1.2,ml,,,,0.75,ak,ak13998941,2016-09-22T22:34:15.086Z,"14km NW of Willow, Alaska",earthquake,0.2,0.1,,,reviewed,ak,ak
2016-09-18T18:39:00.000Z,59.8775,-148.709,9.2,1.5,ml,,,,0.46,ak,ak13998940,2016-09-22T22:34:17.570Z,"48km ESE of Seward, Alaska",earthquake,0.3,0.2,,,reviewed,ak,ak
2016-09-18T18:31:53.580Z,47.587,-122.7401667,24.52,1.42,ml,9,122,0.05075,0.25,uw,uw61210246,2016-09-19T17:50:23.900Z,"3km WSW of Erlands Point-Kitsap Lake, Washington",earthquake,1.3,0.8,0.163,13,reviewed,uw,uw
2016-09-18T18:30:34.770Z,36.2786,-97.5215,2.92,3.1,mb_lg,,27,0.202,0.3,us,us10006qpk,2016-09-19T09:55:18.281Z,"21km W of Perry, Oklahoma",earthquake,1,7.3,0.06,72,reviewed,us,us
2016-09-18T18:11:17.200Z,18.7742,-64.8965,17,2.3,Md,4,298.8,0.42400481,0.07,pr,pr16262015,2016-09-18T22:19:54.801Z,"47km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.3,1.8,0,4,reviewed,pr,pr
2016-09-18T18:06:25.800Z,17.8465,-65.6485,12,2.3,Md,3,255.6,0.26500301,0.07,pr,pr16262013,2016-09-18T21:34:14.509Z,"30km SE of Emajagua, Puerto Rico",earthquake,0.8,0.5,0,2,reviewed,pr,pr
2016-09-18T18:03:46.290Z,32.9538333,-115.544,7.67,1.6,ml,27,76,0.05408,0.24,ci,ci37694344,2016-09-19T20:23:37.534Z,"3km SSW of Brawley, CA",earthquake,0.28,0.63,0.181,29,reviewed,ci,ci
2016-09-18T17:56:16.060Z,32.9515,-115.5405,9.35,1.75,ml,27,75,0.05271,0.22,ci,ci37694336,2016-09-19T20:18:49.916Z,"3km SSW of Brawley, CA",earthquake,0.27,0.63,0.14,35,reviewed,ci,ci
2016-09-18T17:50:34.600Z,17.8617,-65.6451,6,2.6,Md,10,223.2,0.24883333,0.27,pr,pr16262014,2016-09-18T21:58:02.248Z,"29km ESE of Emajagua, Puerto Rico",earthquake,0.9,1.5,0,6,reviewed,pr,pr
2016-09-18T17:37:25.000Z,61.907,-149.3852,34.7,1.5,ml,,,,0.58,ak,ak13998824,2016-09-22T22:34:16.526Z,"19km NNW of Fishhook, Alaska",earthquake,0.2,0.3,,,reviewed,ak,ak
2016-09-18T17:14:17.820Z,27.8247,85.4702,24.93,4.2,mb,,69,0.176,0.95,us,us10006qpe,2016-09-19T06:08:48.380Z,"13km NNW of Nagarkot, Nepal",earthquake,7.2,5.6,0.096,30,reviewed,us,us
2016-09-18T17:00:25.000Z,63.0312,-151.3921,23.8,1,ml,,,,0.64,ak,ak14014988,2016-09-22T22:33:54.653Z,"102km NW of Talkeetna, Alaska",earthquake,0.2,0.5,,,reviewed,ak,ak
2016-09-18T16:59:38.060Z,38.8193321,-122.7616653,1.78,1.02,md,16,49,0.01285,0.03,nc,nc72698601,2016-09-18T17:01:15.580Z,"3km W of Cobb, California",earthquake,0.24,0.52,0.03,4,automatic,nc,nc
2016-09-18T16:37:15.470Z,33.1758333,-116.0386667,5.5,1.23,ml,41,55,0.113,0.17,ci,ci37694272,2016-09-19T23:33:17.060Z,"9km ENE of Ocotillo Wells, CA",earthquake,0.19,0.69,0.165,26,reviewed,ci,ci
2016-09-18T16:33:09.190Z,38.1545,-122.2833333,7.62,1.13,md,19,102,0.03355,0.08,nc,nc72698591,2016-09-20T23:39:03.847Z,"3km SW of American Canyon, California",earthquake,0.26,0.65,0.223,16,reviewed,nc,nc
2016-09-18T16:29:48.000Z,61.4886,-146.6907,19.9,1,ml,,,,0.72,ak,ak13998822,2016-09-22T22:33:57.973Z,"43km NNW of Valdez, Alaska",earthquake,0.4,1.2,,,reviewed,ak,ak
2016-09-18T16:28:43.000Z,60.1692,-152.8703,120.8,1.9,ml,43,93.5999925120006,,0.52,ak,ak13998820,2016-09-22T22:27:29.441Z,"35km SSW of Redoubt Volcano, Alaska",earthquake,0.4,0.3,,,reviewed,ak,ak
2016-09-18T16:27:57.000Z,59.3977,-152.805,18.5,1.5,ml,,,,0.59,ak,ak13998819,2016-09-22T22:27:43.240Z,"69km SW of Anchor Point, Alaska",earthquake,0.2,0.3,,,reviewed,ak,ak
2016-09-18T16:26:14.000Z,52.1845,-176.0753,153.5,2.3,ml,9,187.199985024001,,0.24,ak,ak14014984,2016-09-22T22:27:25.791Z,"52km NE of Adak, Alaska",earthquake,11.5,0.7,,,reviewed,ak,ak
2016-09-18T16:21:25.000Z,52.228,-174.1597,202.3,2.8,ml,11,219.599982432001,,0.32,ak,ak14014983,2016-09-22T22:27:25.176Z,"4km NE of Atka, Alaska",earthquake,8.7,0.6,,,reviewed,ak,ak
2016-09-18T16:15:10.330Z,36.4117,-96.8516,7.07,1.7,ml,,70,0.047,0.24,us,us10006qp8,2016-09-19T22:15:56.040Z,"9km NNW of Pawnee, Oklahoma",earthquake,0.8,1.4,0.066,30,reviewed,us,us
2016-09-18T16:10:41.030Z,38.7605,-122.7323333,1.58,1.51,md,40,62,0.005943,0.08,nc,nc72698581,2016-09-20T23:28:03.815Z,"2km SE of The Geysers, California",earthquake,0.16,0.26,0.258,9,reviewed,nc,nc
2016-09-18T16:07:33.120Z,36.1757,-96.9835,8.58,2.3,mb_lg,,52,0.136,0.26,us,us10006qp6,2016-09-19T02:21:17.013Z,"9km NE of Stillwater, Oklahoma",earthquake,1.1,5.3,0.295,3,reviewed,us,us
2016-09-18T16:06:58.000Z,-30.663,-71.372,50.5,4.1,ml,,,,1.19,us,us10006qp7,2016-09-19T00:58:59.442Z,"17km WSW of Ovalle, Chile",earthquake,5.6,6.3,0.05,52,reviewed,guc,us
2016-09-18T16:04:55.730Z,44.3958333,-110.2728333,12.97,1.25,md,9,207,0.009597,0.13,uu,uu60162037,2016-09-19T22:26:01.460Z,"44km E of Old Faithful Geyser, Wyoming",earthquake,1.12,0.92,0.225,4,reviewed,uu,uu
2016-09-18T16:03:53.300Z,19.0883,-64.5839,39,2.3,Md,4,327.6,0.77255114,0.07,pr,pr16262012,2016-09-18T21:06:35.558Z,"74km N of Road Town, British Virgin Islands",earthquake,2.9,7.5,0,3,reviewed,pr,pr
2016-09-18T15:59:13.000Z,65.4389,-144.7227,2.3,1.2,ml,,,,0.47,ak,ak13998705,2016-09-22T22:27:41.675Z,"3km SSW of Circle Hot Springs Station, Alaska",earthquake,0.3,0.2,,,reviewed,ak,ak
2016-09-18T15:32:38.100Z,38.8133333,-122.8141667,2.82,2.38,md,64,43,0.01054,0.07,nc,nc72698556,2016-09-20T23:10:02.764Z,"6km NW of The Geysers, California",earthquake,0.12,0.24,0.196,46,reviewed,nc,nc
2016-09-18T15:28:17.250Z,36.4067,-96.8815,4.28,1.7,ml,,54,0.023,0.14,us,us10006qny,2016-09-19T22:26:05.599Z,"10km NW of Pawnee, Oklahoma",earthquake,0.8,1.8,0.059,38,reviewed,us,us
2016-09-18T15:23:17.000Z,59.9994,-152.6362,99.8,1.8,ml,,,,0.47,ak,ak13998699,2016-09-22T22:27:45.000Z,"51km WNW of Anchor Point, Alaska",earthquake,0.4,0.3,,,reviewed,ak,ak
2016-09-18T15:06:27.000Z,62.6018,-151.5491,89,1.2,ml,14,64.7999948160004,,0.3,ak,ak14014979,2016-09-22T22:27:24.429Z,"80km WNW of Talkeetna, Alaska",earthquake,0.5,1.4,,,reviewed,ak,ak
2016-09-18T14:54:16.020Z,33.3673333,-116.3913333,11.64,1.65,ml,65,30,0.04528,0.18,ci,ci37694224,2016-09-19T23:39:23.250Z,"12km N of Borrego Springs, CA",earthquake,0.17,0.5,0.154,67,reviewed,ci,ci
2016-09-18T14:49:30.000Z,59.9236,-152.7729,84.2,2.2,ml,,,,0.49,ak,ak13998695,2016-09-22T22:27:44.123Z,"55km WNW of Anchor Point, Alaska",earthquake,0.2,0.1,,,reviewed,ak,ak
2016-09-18T14:37:12.000Z,61.54,-146.4626,30.2,1,ml,,,,0.52,ak,ak13998693,2016-09-22T22:27:46.513Z,"46km N of Valdez, Alaska",earthquake,0.3,0.5,,,reviewed,ak,ak
